video_id,start_time,end_time,video_link,caption,general_nsi,music_nsi,environmental_nsi,extraspeech_nsi,additionalnarrative_nsi,quotedspeech_nsi,misc_nsi,nonenglish_captions,nsi_text,coarse_template,fine_template
RvHA0xfJ0Mg,1038.458,1040.989,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1038,"[GRIAN] Oh well, thank you- thanks to Pix",1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1078.257,1079.843,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1078,[sighs] a spot of luck.,1,0,1,0,0,0,0,0,sighs,VERB,VBZ
RvHA0xfJ0Mg,1244.974,1248.163,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1244,Okay yeah. [laughs] Oh no.,1,0,1,0,0,0,0,0,laughs,NOUN,NNS
RvHA0xfJ0Mg,1248.164,1250.164,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1248,[laughs],1,0,1,0,0,0,0,0,laughs,NOUN,NNS
RvHA0xfJ0Mg,1252.857,1254.857,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1252,[gasps],1,0,1,0,0,0,0,0,gasps,VERB,VBZ
RvHA0xfJ0Mg,1332.479,1334.526,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1332,This might be- [laughs],1,0,1,0,0,0,0,0,laughs,NOUN,NNS
RvHA0xfJ0Mg,1338.211,1342.333,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1338,There he goes! Bye bye! [laughs] Again!,1,0,1,0,0,0,0,0,laughs,NOUN,NNS
RvHA0xfJ0Mg,1369.015,1371.015,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1369,[laughs] I just-,1,0,0,1,0,0,0,0,laughs,NOUN,NNS
RvHA0xfJ0Mg,1424.55,1426.55,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1424,[GRIAN] So there's a little tea party-,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1426.557,1430.679,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1426,[GRIAN laughs],1,0,1,0,0,0,0,0,GRIAN laughs,PROPN + NOUN,NNP + NNS
RvHA0xfJ0Mg,1430.68,1432.498,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1430,<c.colorFFC0CB>[LIZZIE] Grian?</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1432.499,1434.499,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1432,[high-pitch voice GRIAN] Noo.,1,0,0,1,0,0,0,0,high-pitch voice GRIAN,ADJ + NOUN + NOUN + NOUN,JJ + NN + NN + NN
RvHA0xfJ0Mg,1434.893,1436.057,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1434,<c.colorFFC0CB>[LIZZIE] Where are you?</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1436.058,1437.944,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1436,[high-pitch voice GRIAN] It's not me.,1,0,0,1,0,0,0,0,high-pitch voice GRIAN,ADJ + NOUN + NOUN + NOUN,JJ + NN + NN + NN
RvHA0xfJ0Mg,1437.945,1439.945,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1437,<c.colorFFC0CB>[LIZZIE] Are you- Are you here?</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1439.946,1441.946,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1439,[normal voice GRIAN] I'm always here.,1,0,0,1,0,0,0,0,normal voice GRIAN,ADJ + NOUN + NOUN,JJ + NN + NN
RvHA0xfJ0Mg,1443,1444.395,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1443,<c.colorFFC0CB>[LIZZIE] Where are you?</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1446.397,1448.397,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1446,[GRIAN] I'm everywhere.,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1448.398,1449.827,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1448,<c.colorFFC0CB>[LIZZIE] Are you in the fish tank?</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1449.828,1453.339,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1449,[GRIAN] This is the sound of your conscience.,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1453.34,1455.105,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1453,[GRIAN] Go downstairs.,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1455.106,1456.932,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1455,[GRIAN laughs],1,0,1,0,0,0,0,0,GRIAN laughs,PROPN + NOUN,NNP + NNS
RvHA0xfJ0Mg,1456.933,1458.284,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1456,<c.colorFFC0CB>[LIZZIE] Okay Grian.</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1464.903,1466.903,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1464,"[GRIAN] Okay, okay, okay, okay.",1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1473.885,1474.99,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1473,<c.colorFFC0CB>[LIZZIE] AAHH!</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1474.991,1476.785,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1474,[GRIAN] YES!,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1478.375,1480.153,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1478,<c.colorFFC0CB>[LIZZIE] Er... Hi Grian.</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1480.154,1483.483,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1480,[GRIAN] Welcome to the void tea party.,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1483.484,1485.467,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1483,<c.colorFFC0CB>[LIZZIE] Frog! Hey frog.</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1485.468,1488.793,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1485,[GRIAN] [laughs] All of your friends are here.,1,0,1,1,0,0,0,0,GRIAN laughs,PROPN + NOUN,NNP + NNS
RvHA0xfJ0Mg,1488.794,1490.375,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1488,<c.colorFFC0CB>[LIZZIE] Where's the tea?</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1490.376,1492.743,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1490,[GRIAN] Oh. We're all out of tea.,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1492.744,1494.676,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1492,[GRIAN] We're all out of tea!,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1494.677,1496.567,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1494,"<c.colorFFC0CB>[LIZZIE] Oh well, biscuits?</c>",1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1496.568,1498.427,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1496,[GRIAN] Are you aware of-,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1500.871,1502.632,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1500,"<c.colorFFC0CB>[LIZZIE] Oh, mm yummy.</c>",1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1502.633,1505.782,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1502,<c.colorFFC0CB>[LIZZIE] Oh no! [laughs]</c>,1,0,1,1,0,0,0,0,LIZZIE laughs,NOUN + NOUN,NN + NNS
RvHA0xfJ0Mg,1505.783,1507.082,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1505,<c.colorFFC0CB>[LIZZIE] How could this happen?</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1507.083,1509.233,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1507,<c.colorFFC0CB>[LIZZIE] Oh delicious!</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1509.234,1510.556,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1509,[GRIAN] the game,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1510.557,1511.316,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1510,<c.colorFFC0CB>[LIZZIE] No!</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1511.317,1512.816,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1511,[GRIAN] that's happening on the server?,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1512.817,1513.649,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1512,<c.colorFFC0CB>[LIZZIE] Nooo.</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1513.65,1515.891,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1513,"<c.colorFFC0CB>[LIZZIE] No, not the-</c>",1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1515.892,1518.83,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1515,[GRIAN] your time has come to be tagged.,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1518.831,1520.334,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1518,<c.colorFFC0CB>[LIZZIE] There's no escape!</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1520.335,1524.2,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1520,"[GRIAN] I mean, you can try and escape,",1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1524.201,1526.627,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1524,"<c.colorFFC0CB>[LIZZIE] I got to tell you something,",1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1527.695,1530.165,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1527,[GRIAN laughs],1,0,1,0,0,0,0,0,GRIAN laughs,PROPN + NOUN,NNP + NNS
RvHA0xfJ0Mg,1530.166,1534.218,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1530,[laughs] I didn't even get to do it!,1,0,0,1,0,0,0,0,laughs,NOUN,NNS
RvHA0xfJ0Mg,1534.219,1538.317,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1534,[laughs] I was gonna do this!,1,0,0,1,0,0,0,0,laughs,NOUN,NNS
RvHA0xfJ0Mg,1538.318,1544.109,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1538,[laughs],1,0,1,0,0,0,0,0,laughs,NOUN,NNS
RvHA0xfJ0Mg,1544.995,1548.327,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1544,[laughs],1,0,1,0,0,0,0,0,laughs,NOUN,NNS
RvHA0xfJ0Mg,1558.814,1560.413,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1558,[laughs] That went just-,1,0,0,1,0,0,0,0,laughs,NOUN,NNS
RvHA0xfJ0Mg,1562.741,1564.087,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1562,<c.colorFFC0CB>[LIZZIE laughs]</c>,1,0,1,1,0,0,0,0,LIZZIE laughs,NOUN + NOUN,NN + NNS
RvHA0xfJ0Mg,1564.088,1565.707,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1564,<c.colorFFC0CB>[LIZZIE] What?</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1565.708,1567.708,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1565,[GRIAN] What were you gonna tell me?,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1568.168,1571.045,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1568,"<c.colorFFC0CB>[LIZZIE] Er, I didn't have anything to tell you.</c>",1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1571.046,1573.077,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1571,[GRIAN] It all just fell apart!,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1587.617,1588.831,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1587,<c.colorFFC0CB>[LIZZIE] Oh my gosh!</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1588.832,1591.966,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1588,[GRIAN] It's got everything,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1595.331,1597.146,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1595,<c.colorFFC0CB>[LIZZIE] This is better than the stuff I-</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1602.104,1605.675,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1602,[GRIAN] And you'll notice that,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1608.049,1611.416,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1608,<c.colorFFC0CB>[LIZZIE] This is... my life now.</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1611.87,1613.692,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1611,[GRIAN] Do you know what to do now?,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1613.693,1616.963,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1613,[GRIAN] Shall I walk you to the tagged machine?,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1617.502,1621.115,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1617,<c.colorFFC0CB>[LIZZIE] Yes please.</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1621.116,1622.632,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1621,[GRIAN] Okay well yeah.,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1625.601,1626.969,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1625,<c.colorFFC0CB>[LIZZIE] I can take all of it?</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1626.97,1628.021,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1626,[GRIAN] Yeah it's all yours.,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1629.422,1630.808,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1629,"<c.colorFFC0CB>[LIZZIE] Oh, this is-</c>",1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1637.265,1639.265,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1637,[GRIAN] Good because I didn't want you to,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1641.852,1644.211,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1641,<c.colorFFC0CB>[LIZZIE] I also had a shulker box.</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1647.361,1649.573,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1647,"[GRIAN] Right, just here",1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1663.33,1666.195,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1663,[GRIAN] So hopefully you get an amazing one.,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1666.196,1668.499,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1666,<c.colorFFC0CB>[LIZZIE] So this determines,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1668.5,1671.736,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1668,"[GRIAN] Yeah, but it's gotta be someone",1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1671.737,1673.028,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1671,<c.colorFFC0CB>[LIZZIE] Oh you gotta go back and forth.</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1673.029,1675.029,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1673,[GRIAN] Are you wearing a mask?,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1675.909,1677.61,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1675,<c.colorFFC0CB>[LIZZIE] Nope.</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1677.611,1679.907,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1677,[GRIAN] It looks like you're-,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1681.909,1683.094,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1681,<c.colorFFC0CB>[LIZZIE] This is what I always look like.</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1687.29,1688.904,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1687,"[GRIAN] Yeah, I think you might find that my-",1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1695.978,1697.978,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1695,<c.colorFFC0CB>[LIZZIE] Oh dear.</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1700.592,1702.592,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1700,[GRIAN laughs],1,0,1,0,0,0,0,0,GRIAN laughs,PROPN + NOUN,NNP + NNS
RvHA0xfJ0Mg,1702.593,1705.447,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1702,[LIZZIE] On this beautiful day we're having here.,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1705.448,1707.52,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1705,[GRIAN] Definitely wearing a mask.,1,0,0,1,0,0,0,0,GRIAN,PROPN,NNP
RvHA0xfJ0Mg,1707.521,1708.914,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1707,"<c.colorFFC0CB>[LIZZIE] No, I'm definitely not.</c>",1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1711.521,1713.973,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1711,<c.colorFFC0CB>[LIZZIE] Goodbye!</c>,1,0,0,1,0,0,0,0,LIZZIE,NOUN,NN
RvHA0xfJ0Mg,1715.975,1717.975,https://www.youtube.com/watch?v=RvHA0xfJ0Mg&t=1715,[sighs] We're free,1,0,1,0,0,0,0,0,sighs,VERB,VBZ
ryzAJqGDz40,129.41,131.57,https://www.youtube.com/watch?v=ryzAJqGDz40&t=129,[laughs],1,0,1,0,0,0,0,0,laughs,NOUN,NNS
ryzAJqGDz40,451.83,455.97,https://www.youtube.com/watch?v=ryzAJqGDz40&t=451,[42believers],1,0,0,1,0,0,0,0,42believers,NUM,CD
rzG2N3jjFqg,20.252,24.29,https://www.youtube.com/watch?v=rzG2N3jjFqg&t=20,♪ (INTENSE MUSIC PLAYS) ♪,1,1,0,1,0,0,0,0,INTENSE MUSIC PLAYS,ADJ + NOUN + VERB,JJ + NN + VBZ
rzUOfsRz3KQ,48.72,50.48,https://www.youtube.com/watch?v=rzUOfsRz3KQ&t=48,you [ __ ],1,0,1,0,0,0,0,0,__,,
S2_-ZssvisE,17.149,18.884,https://www.youtube.com/watch?v=S2_-ZssvisE&t=17,[ Bell dings ],1,0,1,0,0,0,0,0,Bell dings,NOUN + NOUN,NN + NNS
S2_-ZssvisE,57.057,59.658,https://www.youtube.com/watch?v=S2_-ZssvisE&t=57,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,65.731,68.367,https://www.youtube.com/watch?v=S2_-ZssvisE&t=65,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,68.367,71.137,https://www.youtube.com/watch?v=S2_-ZssvisE&t=68,[ Cheers and applause ],1,0,1,0,0,0,0,0,Cheers and applause,NOUN + CCONJ + NOUN,NNS + CC + NN
S2_-ZssvisE,102.434,103.903,https://www.youtube.com/watch?v=S2_-ZssvisE&t=102,[ Imitating Trump ],1,0,0,1,0,0,0,0,Imitating Trump,NOUN + NOUN,NN + NN
S2_-ZssvisE,115.415,116.616,https://www.youtube.com/watch?v=S2_-ZssvisE&t=115,[ Normal voice ] But I have to,1,0,0,1,0,0,0,0,Normal voice,ADJ + NOUN,JJ + NN
S2_-ZssvisE,198.798,200.633,https://www.youtube.com/watch?v=S2_-ZssvisE&t=198,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,202.568,205.27,https://www.youtube.com/watch?v=S2_-ZssvisE&t=202,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,208.474,209.875,https://www.youtube.com/watch?v=S2_-ZssvisE&t=208,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,213.646,216.582,https://www.youtube.com/watch?v=S2_-ZssvisE&t=213,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,216.582,221.821,https://www.youtube.com/watch?v=S2_-ZssvisE&t=216,[ Cheers and applause ],1,0,1,0,0,0,0,0,Cheers and applause,NOUN + CCONJ + NOUN,NNS + CC + NN
S2_-ZssvisE,224.891,226.292,https://www.youtube.com/watch?v=S2_-ZssvisE&t=224,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,231.297,235.101,https://www.youtube.com/watch?v=S2_-ZssvisE&t=231,[ Audience groans ],1,0,1,0,0,0,0,0,Audience groans,NOUN + VERB,NN + VBZ
S2_-ZssvisE,235.101,238.171,https://www.youtube.com/watch?v=S2_-ZssvisE&t=235,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,279.846,281.413,https://www.youtube.com/watch?v=S2_-ZssvisE&t=279,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,287.587,289.354,https://www.youtube.com/watch?v=S2_-ZssvisE&t=287,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,311.01,313.145,https://www.youtube.com/watch?v=S2_-ZssvisE&t=311,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,315.848,317.049,https://www.youtube.com/watch?v=S2_-ZssvisE&t=315,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,357.123,359.125,https://www.youtube.com/watch?v=S2_-ZssvisE&t=357,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,363.362,365.364,https://www.youtube.com/watch?v=S2_-ZssvisE&t=363,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,399.966,403.168,https://www.youtube.com/watch?v=S2_-ZssvisE&t=399,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,450.283,451.75,https://www.youtube.com/watch?v=S2_-ZssvisE&t=450,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
S2_-ZssvisE,454.386,456.755,https://www.youtube.com/watch?v=S2_-ZssvisE&t=454,[ Audience groans ],1,0,1,0,0,0,0,0,Audience groans,NOUN + VERB,NN + VBZ
S2_-ZssvisE,456.755,458.657,https://www.youtube.com/watch?v=S2_-ZssvisE&t=456,[ Cheers and applause ],1,0,1,0,0,0,0,0,Cheers and applause,NOUN + CCONJ + NOUN,NNS + CC + NN
S2_-ZssvisE,458.657,460.059,https://www.youtube.com/watch?v=S2_-ZssvisE&t=458,[ Bell dings ],1,0,1,0,0,0,0,0,Bell dings,NOUN + NOUN,NN + NNS
Sb_hCbZ80aQ,43.776,46.78,https://www.youtube.com/watch?v=Sb_hCbZ80aQ&t=43,<i> ( music playing )</i>,1,1,0,0,0,0,0,0,music playing,NOUN + VERB,NN + VBG
Sb_hCbZ80aQ,210.876,212.579,https://www.youtube.com/watch?v=Sb_hCbZ80aQ&t=210,<i> ( music playing )</i>,1,1,0,0,0,0,0,0,music playing,NOUN + VERB,NN + VBG
Sb_hCbZ80aQ,271.603,274.607,https://www.youtube.com/watch?v=Sb_hCbZ80aQ&t=271,<i> ( music playing )</i>,1,1,0,0,0,0,0,0,music playing,NOUN + VERB,NN + VBG
Sb_hCbZ80aQ,280.546,284.317,https://www.youtube.com/watch?v=Sb_hCbZ80aQ&t=280,<i> ( music playing )</i>,1,1,0,0,0,0,0,0,music playing,NOUN + VERB,NN + VBG
Sb_hCbZ80aQ,343.642,346.846,https://www.youtube.com/watch?v=Sb_hCbZ80aQ&t=343,<i> ( music playing )</i>,1,1,0,0,0,0,0,0,music playing,NOUN + VERB,NN + VBG
Sb_hCbZ80aQ,360.592,363.596,https://www.youtube.com/watch?v=Sb_hCbZ80aQ&t=360,<i> ( music playing )</i>,1,1,0,0,0,0,0,0,music playing,NOUN + VERB,NN + VBG
Sb_hCbZ80aQ,585.784,589.622,https://www.youtube.com/watch?v=Sb_hCbZ80aQ&t=585,<i> ( music playing )</i>,1,1,0,0,0,0,0,0,music playing,NOUN + VERB,NN + VBG
Sb_hCbZ80aQ,683.315,686.885,https://www.youtube.com/watch?v=Sb_hCbZ80aQ&t=683,<i> ( music playing )</i>,1,1,0,0,0,0,0,0,music playing,NOUN + VERB,NN + VBG
Sb_hCbZ80aQ,703.001,706.238,https://www.youtube.com/watch?v=Sb_hCbZ80aQ&t=703,<i> ( dramatic music playing )</i>,1,1,0,0,0,0,0,0,dramatic music playing,ADJ + NOUN + VERB,JJ + NN + VBG
Sb_hCbZ80aQ,720.852,722.988,https://www.youtube.com/watch?v=Sb_hCbZ80aQ&t=720,<i> ( hip-hop music playing )</i>,1,1,0,0,0,0,0,0,hip-hop music playing,NOUN + NOUN + NOUN + VERB,NN + NN + NN + VBG
